area_code,population_year,category,cat_jobs,id,geonum,sector_id,sector_name,sum_jobs,pct_jobs,leg_color,min_wage,max_wage,total_wage
000,2001,Low,941904,50000,108000,00000,Total Jobs,2707360.557,0.34790489857904805,#D85F02,13743,29531,38214
000,2001,Mid,934771,50000,108000,00000,Total Jobs,2707360.557,0.34527022918432804,#757083,31915,40441,38214
000,2001,High,830685.557,50000,108000,00000,Total Jobs,2707360.557,0.3068248722366239,#1B9E77,47543,76805,38214
000,2002,Low,939446,50000,108000,00000,Total Jobs,2676019.91317,0.35106091527067035,#D85F02,13935,29162,37988
000,2002,Mid,944773,50000,108000,00000,Total Jobs,2676019.91317,0.3530515581555694,#757083,33326,42541,37988
000,2002,High,791800.91317,50000,108000,00000,Total Jobs,2676019.91317,0.2958875265737602,#1B9E77,48657,70502,37988
000,2003,Low,943563,50000,108000,00000,Total Jobs,2665325.18382,0.3540142139983331,#D85F02,14283,30015,38891
000,2003,Mid,946373,50000,108000,00000,Total Jobs,2665325.18382,0.3550684943604661,#757083,34483,43066,38891
000,2003,High,775389.18382,50000,108000,00000,Total Jobs,2665325.18382,0.2909172916412008,#1B9E77,50855,74427,38891
000,2004,Low,960737,50000,108000,00000,Total Jobs,2702390.89602,0.35551370507314267,#D85F02,14730,30696,40207
000,2004,Mid,960853,50000,108000,00000,Total Jobs,2702390.89602,0.35555663002532883,#757083,35467,43919,40207
000,2004,High,780800.89602,50000,108000,00000,Total Jobs,2702390.89602,0.28892966490152855,#1B9E77,52632,87737,40207
000,2005,Low,980725,50000,108000,00000,Total Jobs,2768385,0.354258891014075,#D85F02,15040,31578,41593
000,2005,Mid,989609,50000,108000,00000,Total Jobs,2768385,0.3574679822351299,#757083,36159,44990,41593
000,2005,High,798051,50000,108000,00000,Total Jobs,2768385,0.28827312675079514,#1B9E77,53692,99729,41593
000,2006,Low,1000809,50000,108000,00000,Total Jobs,2825693,0.354181788325908,#D85F02,15561,33092,43664
000,2006,Mid,1008361,50000,108000,00000,Total Jobs,2825693,0.3568544070428033,#757083,36996,46341,43664
000,2006,High,816523,50000,108000,00000,Total Jobs,2825693,0.2889638046312887,#1B9E77,54857,101793,43664
000,2007,Low,1024155.77342,50000,108000,00000,Total Jobs,2888530.334375,0.3545594661866688,#D85F02,16700,34874,45637
000,2007,Mid,1028694.66503,50000,108000,00000,Total Jobs,2888530.334375,0.35613081600286595,#757083,38553,46722,45637
000,2007,High,835679.8959250001,50000,108000,00000,Total Jobs,2888530.334375,0.2893097178104652,#1B9E77,56874,111054,45637
000,2008,Low,1034655,50000,108000,00000,Total Jobs,2920324,0.3542945919699321,#D85F02,17231,35911,46726
000,2008,Mid,1045037,50000,108000,00000,Total Jobs,2920324,0.3578496769536531,#757083,40217,50310,46726
000,2008,High,840632,50000,108000,00000,Total Jobs,2920324,0.2878557310764148,#1B9E77,58319,106545,46726
000,2009,Low,989095,50000,108000,00000,Total Jobs,2801724,0.353030848149211,#D85F02,17192,36756,46820
000,2009,Mid,1012522,50000,108000,00000,Total Jobs,2801724,0.36139248548393776,#757083,40860,51224,46820
000,2009,High,800107,50000,108000,00000,Total Jobs,2801724,0.28557666636685125,#1B9E77,58019,116399,46820
000,2010,Low,989562,50000,108000,00000,Total Jobs,2785672,0.3552327768667668,#D85F02,17578,37884,47916
000,2010,Mid,1006623,50000,108000,00000,Total Jobs,2785672,0.36135733137282494,#757083,41569,51206,47916
000,2010,High,789487,50000,108000,00000,Total Jobs,2785672,0.28340989176040826,#1B9E77,60033,124459,47916
000,2011,Low,1009039,50000,108000,00000,Total Jobs,2827913,0.35681401797014267,#D85F02,18042,37978,49245
000,2011,Mid,1012728,50000,108000,00000,Total Jobs,2827913,0.35811851354691604,#757083,41736,51868,49245
000,2011,High,806146,50000,108000,00000,Total Jobs,2827913,0.2850674684829413,#1B9E77,61668,130515,49245
000,2012,Low,1040324,50000,108000,00000,Total Jobs,2892113,0.35971070286672757,#D85F02,18432,38650,50920
000,2012,Mid,1029116,50000,108000,00000,Total Jobs,2892113,0.35583533561793745,#757083,42205,52496,50920
000,2012,High,822673,50000,108000,00000,Total Jobs,2892113,0.284453961515335,#1B9E77,62237,152493,50920
000,2013,Low,1067287,50000,108000,00000,Total Jobs,2968525,0.3595344489266555,#D85F02,18807,38828,51135
000,2013,Mid,1058507,50000,108000,00000,Total Jobs,2968525,0.35657675108008186,#757083,42845,54435,51135
000,2013,High,842731,50000,108000,00000,Total Jobs,2968525,0.28388879999326266,#1B9E77,62393,124631,51135
000,2014,Low,1102820,50000,108000,00000,Total Jobs,3064689,0.35984727977292313,#D85F02,19444,38664,53070
000,2014,Mid,1098807,50000,108000,00000,Total Jobs,3064689,0.35853784837547953,#757083,43756,56656,53070
000,2014,High,863062,50000,108000,00000,Total Jobs,3064689,0.28161487185159734,#1B9E77,65168,133906,53070
000,2015,Low,1138076,50000,108000,00000,Total Jobs,3162778,0.3598342975700476,#D85F02,20375,38888,54518
000,2015,Mid,1138796,50000,108000,00000,Total Jobs,3162778,0.3600619455428108,#757083,45106,58504,54518
000,2015,High,885906,50000,108000,00000,Total Jobs,3162778,0.2801037568871416,#1B9E77,66483,142412,54518
000,2016,Low,1162732,50000,108000,00000,Total Jobs,3231647,0.3597954850885632,#D85F02,20996,39361,54873
000,2016,Mid,1175325,50000,108000,00000,Total Jobs,3231647,0.3636922597053453,#757083,45860,60748,54873
000,2016,High,893590,50000,108000,00000,Total Jobs,3231647,0.2765122552060915,#1B9E77,66329,128275,54873
000,2017,Low,1180568,50000,108000,00000,Total Jobs,3307666,0.3569187457258381,#D85F02,22137,41064,57293
000,2017,Mid,1212680,50000,108000,00000,Total Jobs,3307666,0.36662710201090437,#757083,46848,62606,57293
000,2017,High,914418,50000,108000,00000,Total Jobs,3307666,0.27645415226325754,#1B9E77,69446,148792,57293
000,2018,Low,1202251,50000,108000,00000,Total Jobs,3391712.34,0.3544672659356483,#D85F02,23444,44037,59304
000,2018,Mid,1407186.34,50000,108000,00000,Total Jobs,3391712.34,0.4148896483361558,#757083,48465,70677,59304
000,2018,High,782275,50000,108000,00000,Total Jobs,3391712.34,0.23064308572819595,#1B9E77,84020,136047,59304
000,2019,Low,1213069.26719,50000,108000,00000,Total Jobs,3465675.628433,0.3500238906485566,#D85F02,24817,45868,62350
000,2019,Mid,1453301.4162,50000,108000,00000,Total Jobs,3465675.628433,0.4193414421929349,#757083,50309,73935,62350
000,2019,High,799304.9450429999,50000,108000,00000,Total Jobs,3465675.628433,0.23063466715850856,#1B9E77,85506,148584,62350
001,2001,Low,54351,50000,108001,00000,Total Jobs,172656,0.31479357798165136,#D85F02,12354,27683,34753
001,2001,Mid,75103,50000,108001,00000,Total Jobs,172656,0.43498633120192753,#757083,28456,40011,34753
001,2001,High,43202,50000,108001,00000,Total Jobs,172656,0.2502200908164211,#1B9E77,43603,68792,34753
001,2002,Low,44055,50000,108001,00000,Total Jobs,171810.601351,0.25641607475663253,#D85F02,12756,26705,35023
001,2002,Mid,86175,50000,108001,00000,Total Jobs,171810.601351,0.5015697478640972,#757083,28554,39829,35023
001,2002,High,41580.601351,50000,108001,00000,Total Jobs,171810.601351,0.24201417737927022,#1B9E77,44021,72612,35023
001,2003,Low,53101,50000,108001,00000,Total Jobs,165441.513514,0.32096539056085516,#D85F02,13036,28599,35839
001,2003,Mid,72401,50000,108001,00000,Total Jobs,165441.513514,0.43762293067920516,#757083,29411,42273,35839
001,2003,High,39939.513514,50000,108001,00000,Total Jobs,165441.513514,0.24141167875993977,#1B9E77,45317,71546,35839
001,2004,Low,54293,50000,108001,00000,Total Jobs,172928.628378,0.31396189577888983,#D85F02,13496,30015,37674
001,2004,Mid,77787,50000,108001,00000,Total Jobs,172928.628378,0.44982141320156377,#757083,30790,41004,37674
001,2004,High,40848.628378,50000,108001,00000,Total Jobs,172928.628378,0.23621669101954648,#1B9E77,48129,85939,37674
001,2005,Low,45213,50000,108001,00000,Total Jobs,179574,0.2517792107988907,#D85F02,13746,28574,38379
001,2005,Mid,92174,50000,108001,00000,Total Jobs,179574,0.5132925701939034,#757083,30753,41676,38379
001,2005,High,42187,50000,108001,00000,Total Jobs,179574,0.23492821900720595,#1B9E77,49949,96242,38379
001,2006,Low,47396,50000,108001,00000,Total Jobs,186426,0.25423492431313227,#D85F02,13898,28958,39274
001,2006,Mid,95524,50000,108001,00000,Total Jobs,186426,0.5123963395663695,#757083,32530,42372,39274
001,2006,High,43506,50000,108001,00000,Total Jobs,186426,0.23336873612049822,#1B9E77,51422,87711,39274
001,2007,Low,48433.373689,50000,108001,00000,Total Jobs,189413.1684648,0.25570225175764755,#D85F02,14620,30279,40393
001,2007,Mid,96604.343625,50000,108001,00000,Total Jobs,189413.1684648,0.5100191523534577,#757083,33444,45022,40393
001,2007,High,44375.4511508,50000,108001,00000,Total Jobs,189413.1684648,0.23427859588889463,#1B9E77,54468,74609,40393
001,2008,Low,49668,50000,108001,00000,Total Jobs,201548,0.24643261158632188,#D85F02,15214,31720,41748
001,2008,Mid,109426,50000,108001,00000,Total Jobs,201548,0.5429277392978348,#757083,34266,46058,41748
001,2008,High,42454,50000,108001,00000,Total Jobs,201548,0.21063964911584337,#1B9E77,55682,98821,41748
001,2009,Low,47617,50000,108001,00000,Total Jobs,198385,0.24002318723693827,#D85F02,15326,32283,41572
001,2009,Mid,110221,50000,108001,00000,Total Jobs,198385,0.5555914005595181,#757083,34250,46953,41572
001,2009,High,40547,50000,108001,00000,Total Jobs,198385,0.20438541220354361,#1B9E77,55668,92162,41572
001,2010,Low,47521,50000,108001,00000,Total Jobs,196993,0.24123192194646512,#D85F02,15747,32544,42175
001,2010,Mid,109281,50000,108001,00000,Total Jobs,196993,0.5547456000974654,#757083,34846,47194,42175
001,2010,High,40191,50000,108001,00000,Total Jobs,196993,0.2040224779560695,#1B9E77,56519,77896,42175
001,2011,Low,48571,50000,108001,00000,Total Jobs,200275,0.24252153289227313,#D85F02,16111,31863,43464
001,2011,Mid,110088,50000,108001,00000,Total Jobs,200275,0.5496841842466609,#757083,35810,50421,43464
001,2011,High,41616,50000,108001,00000,Total Jobs,200275,0.20779428286106602,#1B9E77,58019,80641,43464
001,2012,Low,50228,50000,108001,00000,Total Jobs,205681,0.24420340235607568,#D85F02,16786,32251,44304
001,2012,Mid,113126,50000,108001,00000,Total Jobs,205681,0.5500070497518001,#757083,37131,51636,44304
001,2012,High,42327,50000,108001,00000,Total Jobs,205681,0.20578954789212422,#1B9E77,58698,82599,44304
001,2013,Low,54242,50000,108001,00000,Total Jobs,214128,0.25331577374280806,#D85F02,16788,34778,47144
001,2013,Mid,97340,50000,108001,00000,Total Jobs,214128,0.45458791003511917,#757083,38083,50455,47144
001,2013,High,62546,50000,108001,00000,Total Jobs,214128,0.29209631622207277,#1B9E77,59031,90788,47144
001,2014,Low,71041,50000,108001,00000,Total Jobs,225830,0.3145773369348625,#D85F02,17155,38878,48667
001,2014,Mid,102821,50000,108001,00000,Total Jobs,225830,0.45530266129389363,#757083,42204,57749,48667
001,2014,High,51968,50000,108001,00000,Total Jobs,225830,0.23012000177124387,#1B9E77,63772,93327,48667
001,2015,Low,60651,50000,108001,00000,Total Jobs,236918,0.25599996623304266,#D85F02,17841,35487,50106
001,2015,Mid,121649,50000,108001,00000,Total Jobs,236918,0.5134645742408765,#757083,40302,59618,50106
001,2015,High,54618,50000,108001,00000,Total Jobs,236918,0.23053545952608076,#1B9E77,65082,89844,50106
001,2016,Low,62125,50000,108001,00000,Total Jobs,244560,0.25402764147857376,#D85F02,18496,36750,51197
001,2016,Mid,125809,50000,108001,00000,Total Jobs,244560,0.5144299967288191,#757083,40978,58513,51197
001,2016,High,56626,50000,108001,00000,Total Jobs,244560,0.23154236179260712,#1B9E77,65297,89468,51197
001,2017,Low,64655,50000,108001,00000,Total Jobs,253302.14534,0.2552485290371919,#D85F02,19712,36747,53163
001,2017,Mid,129724.47867,50000,108001,00000,Total Jobs,253302.14534,0.5121333595334325,#757083,42538,61029,53163
001,2017,High,58922.66667,50000,108001,00000,Total Jobs,253302.14534,0.23261811142937555,#1B9E77,67955,94078,53163
001,2018,Low,66392,50000,108001,00000,Total Jobs,263201.02066,0.25224826193118915,#D85F02,21102,40021,54751
001,2018,Mid,136796.68733,50000,108001,00000,Total Jobs,263201.02066,0.5197422372716113,#757083,44770,63901,54751
001,2018,High,60012.33333,50000,108001,00000,Total Jobs,263201.02066,0.22800950079719956,#1B9E77,70611,110562,54751
001,2019,Low,83674.800043,50000,108001,00000,Total Jobs,277527.77690329996,0.30150063167246544,#D85F02,23855,44525,56639
001,2019,Mid,129150.505497,50000,108001,00000,Total Jobs,277527.77690329996,0.46536064583546316,#757083,47241,66400,56639
001,2019,High,64702.4713633,50000,108001,00000,Total Jobs,277527.77690329996,0.23313872249207157,#1B9E77,73147,119336,56639
003,2001,Low,1146,50000,108003,00000,Total Jobs,8835,0.12971137521222412,#D85F02,8730,18008,23330
003,2001,Mid,5828,50000,108003,00000,Total Jobs,8835,0.6596491228070176,#757083,18866,26813,23330
003,2001,High,1861,50000,108003,00000,Total Jobs,8835,0.21063950198075834,#1B9E77,28181.4666666667,57768,23330
003,2002,Low,2024,50000,108003,00000,Total Jobs,8809,0.2297650130548303,#D85F02,8360,19019,24273
003,2002,Mid,4965,50000,108003,00000,Total Jobs,8809,0.5636281076172097,#757083,19446,27814,24273
003,2002,High,1820,50000,108003,00000,Total Jobs,8809,0.20660687932796004,#1B9E77,29245.7238095238,60661,24273
003,2003,Low,2671,50000,108003,00000,Total Jobs,8153,0.32760946890715076,#D85F02,9723,19165,24529
003,2003,Mid,3678,50000,108003,00000,Total Jobs,8153,0.4511222862749908,#757083,20474,28875,24529
003,2003,High,1804,50000,108003,00000,Total Jobs,8153,0.22126824481785845,#1B9E77,29719,63554,24529
003,2004,Low,1764,50000,108003,00000,Total Jobs,8703,0.20268872802481902,#D85F02,10472,20265,25345
003,2004,Mid,4951,50000,108003,00000,Total Jobs,8703,0.5688842927726071,#757083,20367,29583,25345
003,2004,High,1988,50000,108003,00000,Total Jobs,8703,0.22842697920257382,#1B9E77,30971,66447,25345
003,2005,Low,1911,50000,108003,00000,Total Jobs,9150,0.20885245901639343,#D85F02,9908,20176,26252
003,2005,Mid,4751,50000,108003,00000,Total Jobs,9150,0.5192349726775957,#757083,21132,31444,26252
003,2005,High,2488,50000,108003,00000,Total Jobs,9150,0.2719125683060109,#1B9E77,32438.4952380952,69340,26252
003,2006,Low,2514,50000,108003,00000,Total Jobs,9732,0.25832305795314425,#D85F02,10651,20210.3333333333,27408
003,2006,Mid,4749,50000,108003,00000,Total Jobs,9732,0.48797780517879163,#757083,22755,32350,27408
003,2006,High,2469,50000,108003,00000,Total Jobs,9732,0.2536991368680641,#1B9E77,33502.7523809524,72233,27408
003,2007,Low,3538.6821751,50000,108003,00000,Total Jobs,9625.838912610001,0.36762324896838555,#D85F02,11903,23166,29428
003,2007,Mid,3856.45083751,50000,108003,00000,Total Jobs,9625.838912610001,0.40063529761109845,#757083,23925,35085,29428
003,2007,High,2230.7059,50000,108003,00000,Total Jobs,9625.838912610001,0.23174145342051589,#1B9E77,36673,85126,29428
003,2008,Low,3450,50000,108003,00000,Total Jobs,9707,0.35541361903780777,#D85F02,12848,24530,30995
003,2008,Mid,3397,50000,108003,00000,Total Jobs,9707,0.34995364170186466,#757083,26373,36847.3333333333,30995
003,2008,High,2860,50000,108003,00000,Total Jobs,9707,0.2946327392603276,#1B9E77,37434,88019,30995
003,2009,Low,3503,50000,108003,00000,Total Jobs,9637,0.3634948635467469,#D85F02,12875,24689,31366
003,2009,Mid,3762,50000,108003,00000,Total Jobs,9637,0.39037044723461656,#757083,26073,37422,31366
003,2009,High,2372,50000,108003,00000,Total Jobs,9637,0.24613468921863652,#1B9E77,38642,90912,31366
003,2010,Low,3738,50000,108003,00000,Total Jobs,9735,0.3839753466872111,#D85F02,12803,24863,31589
003,2010,Mid,3458,50000,108003,00000,Total Jobs,9735,0.3552131484334874,#757083,27798,37885,31589
003,2010,High,2539,50000,108003,00000,Total Jobs,9735,0.2608115048793015,#1B9E77,38517,90197,31589
003,2011,Low,3586,50000,108003,00000,Total Jobs,9460,0.37906976744186044,#D85F02,12682,25374,32157
003,2011,Mid,2787,50000,108003,00000,Total Jobs,9460,0.2946088794926004,#757083,27066,37714,32157
003,2011,High,3087,50000,108003,00000,Total Jobs,9460,0.3263213530655391,#1B9E77,38779,115725,32157
003,2012,Low,3619,50000,108003,00000,Total Jobs,9468,0.3822348964934516,#D85F02,13382,26089,33268
003,2012,Mid,2777,50000,108003,00000,Total Jobs,9468,0.29330376003379804,#757083,27383,38064.5,33268
003,2012,High,3072,50000,108003,00000,Total Jobs,9468,0.3244613434727503,#1B9E77,40286,106532,33268
003,2013,Low,3620,50000,108003,00000,Total Jobs,9424,0.38412563667232597,#D85F02,13153,25958,33399
003,2013,Mid,2791,50000,108003,00000,Total Jobs,9424,0.29615874363327677,#757083,28232,38415,33399
003,2013,High,3013,50000,108003,00000,Total Jobs,9424,0.31971561969439727,#1B9E77,40325,97725,33399
003,2014,Low,3672,50000,108003,00000,Total Jobs,9521,0.3856737737632602,#D85F02,13777,27274,34513
003,2014,Mid,3309,50000,108003,00000,Total Jobs,9521,0.3475475265203235,#757083,28884,40808,34513
003,2014,High,2540,50000,108003,00000,Total Jobs,9521,0.2667786997164163,#1B9E77,41480,99516,34513
003,2015,Low,3696,50000,108003,00000,Total Jobs,9714,0.3804817788758493,#D85F02,14912,27705,35847
003,2015,Mid,3722,50000,108003,00000,Total Jobs,9714,0.3831583281861231,#757083,28808,42939,35847
003,2015,High,2296,50000,108003,00000,Total Jobs,9714,0.2363598929380276,#1B9E77,46953,97936,35847
003,2016,Low,3117,50000,108003,00000,Total Jobs,9936,0.31370772946859904,#D85F02,14594,28449,36040
003,2016,Mid,3805,50000,108003,00000,Total Jobs,9936,0.38295088566827695,#757083,29165,41187,36040
003,2016,High,3014,50000,108003,00000,Total Jobs,9936,0.303341384863124,#1B9E77,43785,111363,36040
003,2017,Low,2900.6666667,50000,108003,00000,Total Jobs,10150.333333,0.285770582259557,#D85F02,15696,28000,36582
003,2017,Mid,4175.3333330000005,50000,108003,00000,Total Jobs,10150.333333,0.4113493809533792,#757083,29635,41379,36582
003,2017,High,3074.3333333,50000,108003,00000,Total Jobs,10150.333333,0.3028800367870638,#1B9E77,46671,103337,36582
003,2018,Low,3128.3333333,50000,108003,00000,Total Jobs,10186.666667,0.3071007853269928,#D85F02,16789,29708,38038
003,2018,Mid,4015.666667,50000,108003,00000,Total Jobs,10186.666667,0.39420811520306914,#757083,30508,43339,38038
003,2018,High,3042.6666667,50000,108003,00000,Total Jobs,10186.666667,0.2986910994699381,#1B9E77,47039,109613,38038
003,2019,Low,3274.0072088399997,50000,108003,00000,Total Jobs,10320.91687427,0.3172205772727504,#D85F02,17762,30743,39107
003,2019,Mid,3929.3592562,50000,108003,00000,Total Jobs,10320.91687427,0.38071804124262204,#757083,33545,44161,39107
003,2019,High,3117.5504092300002,50000,108003,00000,Total Jobs,10320.91687427,0.3020613814846275,#1B9E77,47105,112313.5,39107
005,2001,Low,132121,50000,108005,00000,Total Jobs,311551,0.4240750310543057,#D85F02,14976,35868,44999
005,2001,Mid,92498,50000,108005,00000,Total Jobs,311551,0.29689521137791247,#757083,36122,49050,44999
005,2001,High,86932,50000,108005,00000,Total Jobs,311551,0.27902975756778187,#1B9E77,57052,87631,44999
005,2002,Low,104725,50000,108005,00000,Total Jobs,278199,0.37643916764618135,#D85F02,15095,35592,45764
005,2002,Mid,91075,50000,108005,00000,Total Jobs,278199,0.32737357071736417,#757083,37320,52302,45764
005,2002,High,82399,50000,108005,00000,Total Jobs,278199,0.2961872616364545,#1B9E77,59623,88867,45764
005,2003,Low,99903,50000,108005,00000,Total Jobs,297793.54025,0.3354773912024104,#D85F02,15186,36696,47267
005,2003,Mid,95786,50000,108005,00000,Total Jobs,297793.54025,0.3216523767425811,#757083,38125,54319,47267
005,2003,High,102104.54024999999,50000,108005,00000,Total Jobs,297793.54025,0.3428702320550084,#1B9E77,59892,86527,47267
005,2004,Low,103218,50000,108005,00000,Total Jobs,301579,0.34225857901246437,#D85F02,15734,35614,47343
005,2004,Mid,116798,50000,108005,00000,Total Jobs,301579,0.38728823956575226,#757083,38178,55802,47343
005,2004,High,81563,50000,108005,00000,Total Jobs,301579,0.2704531814217834,#1B9E77,57771,94301,47343
005,2005,Low,129368,50000,108005,00000,Total Jobs,313372,0.41282565130260523,#D85F02,15591,38535,48579
005,2005,Mid,95526,50000,108005,00000,Total Jobs,313372,0.30483259512655886,#757083,39747,51583,48579
005,2005,High,88478,50000,108005,00000,Total Jobs,313372,0.28234175357083596,#1B9E77,58601,109336,48579
005,2006,Low,136273,50000,108005,00000,Total Jobs,337186,0.4041478590451561,#D85F02,16082,40788,51934
005,2006,Mid,96140,50000,108005,00000,Total Jobs,337186,0.2851245306744645,#757083,44970,62064,51934
005,2006,High,104773,50000,108005,00000,Total Jobs,337186,0.3107276102803794,#1B9E77,69490,138988,51934
005,2007,Low,141606.76335999998,50000,108005,00000,Total Jobs,345261.4357332,0.41014358600253953,#D85F02,17352,42214,52818
005,2007,Mid,93904.108038,50000,108005,00000,Total Jobs,345261.4357332,0.271979718321522,#757083,46359,63176,52818
005,2007,High,109750.5643352,50000,108005,00000,Total Jobs,345261.4357332,0.31787669567593846,#1B9E77,64123,116854,52818
005,2008,Low,105757,50000,108005,00000,Total Jobs,347026,0.30475238166592705,#D85F02,17305,35750,53244
005,2008,Mid,125540,50000,108005,00000,Total Jobs,347026,0.3617596376064041,#757083,43038,54803,53244
005,2008,High,115729,50000,108005,00000,Total Jobs,347026,0.33348798072766883,#1B9E77,65671,135020,53244
005,2009,Low,100991,50000,108005,00000,Total Jobs,335041,0.3014287803582248,#D85F02,17020,35587,53651
005,2009,Mid,120794,50000,108005,00000,Total Jobs,335041,0.3605349793010408,#757083,43641,55452,53651
005,2009,High,113256,50000,108005,00000,Total Jobs,335041,0.33803624034073443,#1B9E77,67067,114107,53651
005,2010,Low,101418,50000,108005,00000,Total Jobs,334530,0.3031656353690252,#D85F02,17176,38116,54577
005,2010,Mid,125411,50000,108005,00000,Total Jobs,334530,0.3748871551131438,#757083,44234,60105,54577
005,2010,High,107701,50000,108005,00000,Total Jobs,334530,0.321947209517831,#1B9E77,68012,119200,54577
005,2011,Low,138487,50000,108005,00000,Total Jobs,342535,0.4043002904812647,#D85F02,17621,45094,56499
005,2011,Mid,94181,50000,108005,00000,Total Jobs,342535,0.2749529245186623,#757083,45944,60098,56499
005,2011,High,109867,50000,108005,00000,Total Jobs,342535,0.320746785000073,#1B9E77,71666,129503,56499
005,2012,Low,147139,50000,108005,00000,Total Jobs,351994,0.4180156479939999,#D85F02,18095,45616,57838
005,2012,Mid,92356,50000,108005,00000,Total Jobs,351994,0.2623794723773701,#757083,47746,65807,57838
005,2012,High,112499,50000,108005,00000,Total Jobs,351994,0.31960487962863005,#1B9E77,71214,137388,57838
005,2013,Low,152370,50000,108005,00000,Total Jobs,364466,0.4180636876965204,#D85F02,18389,45457,58021
005,2013,Mid,100280,50000,108005,00000,Total Jobs,364466,0.27514226292713173,#757083,48098,69211,58021
005,2013,High,111816,50000,108005,00000,Total Jobs,364466,0.30679404937634785,#1B9E77,83951,136723,58021
005,2014,Low,151250,50000,108005,00000,Total Jobs,376165,0.40208419177754445,#D85F02,18963,47820,60325
005,2014,Mid,111030,50000,108005,00000,Total Jobs,376165,0.2951630268632116,#757083,48879,72371,60325
005,2014,High,113885,50000,108005,00000,Total Jobs,376165,0.30275278135924394,#1B9E77,82031,145703,60325
005,2015,Low,155839,50000,108005,00000,Total Jobs,390102,0.39948269939656805,#D85F02,19854,47610,61063
005,2015,Mid,110367,50000,108005,00000,Total Jobs,390102,0.2829183136718089,#757083,48886,73186,61063
005,2015,High,123896,50000,108005,00000,Total Jobs,390102,0.31759898693162303,#1B9E77,75365,141495,61063
005,2016,Low,163971,50000,108005,00000,Total Jobs,396728,0.41330836240446855,#D85F02,20323,49731,62249
005,2016,Mid,103716,50000,108005,00000,Total Jobs,396728,0.2614284850073602,#757083,52985,65246,62249
005,2016,High,129041,50000,108005,00000,Total Jobs,396728,0.32526315258817123,#1B9E77,75742,148832,62249
005,2017,Low,157566,50000,108005,00000,Total Jobs,405105.598,0.38895043854713657,#D85F02,21342,49181,64312
005,2017,Mid,125666.26467,50000,108005,00000,Total Jobs,405105.598,0.31020619139901395,#757083,52851,75273,64312
005,2017,High,121873.33333,50000,108005,00000,Total Jobs,405105.598,0.3008433700538495,#1B9E77,96639,167637,64312
005,2018,Low,158042,50000,108005,00000,Total Jobs,412056.55,0.3835444431110245,#D85F02,22663,51424,66387
005,2018,Mid,130789.88333,50000,108005,00000,Total Jobs,412056.55,0.3174076066258381,#757083,56514,78609,66387
005,2018,High,123224.66667,50000,108005,00000,Total Jobs,412056.55,0.29904795026313746,#1B9E77,98478,160864,66387
005,2019,Low,158776.476617,50000,108005,00000,Total Jobs,416900.7253931,0.3808496050643424,#D85F02,23893,54063,69145
005,2019,Mid,131919.463764,50000,108005,00000,Total Jobs,416900.7253931,0.31642896192999365,#757083,56100,73522,69145
005,2019,High,126204.78501210001,50000,108005,00000,Total Jobs,416900.7253931,0.3027214330056639,#1B9E77,83134,150845,69145
007,2001,Low,762,50000,108007,00000,Total Jobs,5002,0.1523390643742503,#D85F02,11510,12912,22502
007,2001,Mid,3267,50000,108007,00000,Total Jobs,5002,0.6531387445021991,#757083,18349,26890,22502
007,2001,High,973,50000,108007,00000,Total Jobs,5002,0.19452219112355057,#1B9E77,28566,57321.3333333333,22502
007,2002,Low,768,50000,108007,00000,Total Jobs,5068,0.1515390686661405,#D85F02,11064,13952,22721
007,2002,Mid,3278,50000,108007,00000,Total Jobs,5068,0.6468034727703236,#757083,18792,26205,22721
007,2002,High,1022,50000,108007,00000,Total Jobs,5068,0.20165745856353592,#1B9E77,27525,65549.6666666667,22721
007,2003,Low,999,50000,108007,00000,Total Jobs,5164,0.19345468628969792,#D85F02,11725,18917,23666
007,2003,Mid,3399,50000,108007,00000,Total Jobs,5164,0.6582106893880713,#757083,20496,26482,23666
007,2003,High,766,50000,108007,00000,Total Jobs,5164,0.14833462432223082,#1B9E77,30038,64329.3333333333,23666
007,2004,Low,763,50000,108007,00000,Total Jobs,5241,0.14558290402594926,#D85F02,12309,13109,24518
007,2004,Mid,3398,50000,108007,00000,Total Jobs,5241,0.6483495516122877,#757083,20403,29324,24518
007,2004,High,1080,50000,108007,00000,Total Jobs,5241,0.20606754436176303,#1B9E77,29532,63108.9999999999,24518
007,2005,Low,988,50000,108007,00000,Total Jobs,5591,0.17671257377928815,#D85F02,12107,19734,25620
007,2005,Mid,3467,50000,108007,00000,Total Jobs,5591,0.6201037381505992,#757083,21918,30048,25620
007,2005,High,1136,50000,108007,00000,Total Jobs,5591,0.2031836880701127,#1B9E77,32882,61888.6666666665,25620
007,2006,Low,1253,50000,108007,00000,Total Jobs,6003,0.20872896884890887,#D85F02,12487,20810,26851
007,2006,Mid,3402,50000,108007,00000,Total Jobs,6003,0.5667166416791605,#757083,22858,31736,26851
007,2006,High,1348,50000,108007,00000,Total Jobs,6003,0.2245543894719307,#1B9E77,35765,68315.3333333333,26851
007,2007,Low,1352.42380348,50000,108007,00000,Total Jobs,6085.92674723,0.2222215053928399,#D85F02,13436,19150,27947
007,2007,Mid,3145.54914363,50000,108007,00000,Total Jobs,6085.92674723,0.51685622819264,#757083,23064,32572,27947
007,2007,High,1587.95380012,50000,108007,00000,Total Jobs,6085.92674723,0.26092226641452015,#1B9E77,36348,79155.8333333333,27947
