id,area_code,geonum,sector_id,population_year,total_jobs,category
50000,000,108000,00000,2001,2707360.557,Mid
50000,000,108000,00000,2002,2676019.91317,Mid
50000,000,108000,00000,2003,2665325.18382,Mid
50000,000,108000,00000,2004,2702390.89602,Mid
50000,000,108000,00000,2005,2768385,Mid
50000,000,108000,00000,2006,2825693,Mid
50000,000,108000,00000,2007,2888530.334375,Mid
50000,000,108000,00000,2008,2920324,Mid
50000,000,108000,00000,2009,2801724,Mid
50000,000,108000,00000,2010,2785672,Mid
50000,000,108000,00000,2011,2827913,Mid
50000,000,108000,00000,2012,2892113,Mid
50000,000,108000,00000,2013,2968525,Mid
50000,000,108000,00000,2014,3064689,Mid
50000,000,108000,00000,2015,3162778,Mid
50000,000,108000,00000,2016,3231647,Mid
50000,000,108000,00000,2017,3307666,Mid
50000,000,108000,00000,2018,3391712.34,Mid
50000,000,108000,00000,2019,3465675.628433,Mid
50000,001,108001,00000,2001,172656,Mid
50000,001,108001,00000,2002,171810.601351,Mid
50000,001,108001,00000,2003,165441.513514,Mid
50000,001,108001,00000,2004,172928.628378,Mid
50000,001,108001,00000,2005,179574,Mid
50000,001,108001,00000,2006,186426,Mid
50000,001,108001,00000,2007,189413.1684648,Mid
50000,001,108001,00000,2008,201548,Mid
50000,001,108001,00000,2009,198385,Mid
50000,001,108001,00000,2010,196993,Mid
50000,001,108001,00000,2011,200275,Mid
50000,001,108001,00000,2012,205681,Mid
50000,001,108001,00000,2013,214128,Mid
50000,001,108001,00000,2014,225830,Mid
50000,001,108001,00000,2015,236918,Mid
50000,001,108001,00000,2016,244560,Mid
50000,001,108001,00000,2017,253302.14534,Mid
50000,001,108001,00000,2018,263201.02066,Mid
50000,001,108001,00000,2019,277527.77690329996,Mid
50000,003,108003,00000,2001,8835,Mid
50000,003,108003,00000,2002,8809,Mid
50000,003,108003,00000,2003,8153,Mid
50000,003,108003,00000,2004,8703,Mid
50000,003,108003,00000,2005,9150,Mid
50000,003,108003,00000,2006,9732,Mid
50000,003,108003,00000,2007,9625.838912610001,Mid
50000,003,108003,00000,2008,9707,Mid
50000,003,108003,00000,2009,9637,Mid
50000,003,108003,00000,2010,9735,Mid
50000,003,108003,00000,2011,9460,Mid
50000,003,108003,00000,2012,9468,Mid
50000,003,108003,00000,2013,9424,Mid
50000,003,108003,00000,2014,9521,Mid
50000,003,108003,00000,2015,9714,Mid
50000,003,108003,00000,2016,9936,Mid
50000,003,108003,00000,2017,10150.333333,Mid
50000,003,108003,00000,2018,10186.666667,Mid
50000,003,108003,00000,2019,10320.91687427,Mid
50000,005,108005,00000,2001,311551,Mid
50000,005,108005,00000,2002,278199,Mid
50000,005,108005,00000,2003,297793.54025,Mid
50000,005,108005,00000,2004,301579,Mid
50000,005,108005,00000,2005,313372,Mid
50000,005,108005,00000,2006,337186,Mid
50000,005,108005,00000,2007,345261.4357332,Mid
50000,005,108005,00000,2008,347026,Mid
50000,005,108005,00000,2009,335041,Mid
50000,005,108005,00000,2010,334530,Mid
50000,005,108005,00000,2011,342535,Mid
50000,005,108005,00000,2012,351994,Mid
50000,005,108005,00000,2013,364466,Mid
50000,005,108005,00000,2014,376165,Mid
50000,005,108005,00000,2015,390102,Mid
50000,005,108005,00000,2016,396728,Mid
50000,005,108005,00000,2017,405105.598,Mid
50000,005,108005,00000,2018,412056.55,Mid
50000,005,108005,00000,2019,416900.7253931,Mid
50000,007,108007,00000,2001,5002,Mid
50000,007,108007,00000,2002,5068,Mid
50000,007,108007,00000,2003,5164,Mid
50000,007,108007,00000,2004,5241,Mid
50000,007,108007,00000,2005,5591,Mid
50000,007,108007,00000,2006,6003,Mid
50000,007,108007,00000,2007,6085.92674723,Mid
50000,007,108007,00000,2008,6053,Mid
50000,007,108007,00000,2009,5795,Mid
50000,007,108007,00000,2010,5598,Mid
50000,007,108007,00000,2011,5643,Mid
50000,007,108007,00000,2012,5569,Mid
50000,007,108007,00000,2013,5834,Mid
50000,007,108007,00000,2014,5903,Mid
50000,007,108007,00000,2015,6263,Mid
50000,007,108007,00000,2016,6468,Mid
50000,007,108007,00000,2017,6638.3333334,Mid
50000,007,108007,00000,2018,6780.6666666,Mid
50000,007,108007,00000,2019,6850.837628448,Mid
50000,009,108009,00000,2001,2253,Mid
50000,009,108009,00000,2002,2012,Mid
50000,009,108009,00000,2003,2163,Mid
50000,009,108009,00000,2004,1842,Mid
50000,009,108009,00000,2005,2049,Mid
50000,009,108009,00000,2006,2034,Mid
50000,009,108009,00000,2007,2020.15239066,Mid
50000,009,108009,00000,2008,2067,Mid
50000,009,108009,00000,2009,2064,Mid
50000,009,108009,00000,2010,2061,Mid
50000,009,108009,00000,2011,2054,Mid
50000,009,108009,00000,2012,2066,Mid
50000,009,108009,00000,2013,2055,Mid
50000,009,108009,00000,2014,2115,Mid
50000,009,108009,00000,2015,2126,Mid
50000,009,108009,00000,2016,2171,Mid
50000,009,108009,00000,2017,2079.33333334,Mid
50000,009,108009,00000,2018,2110.66666666,Mid
50000,009,108009,00000,2019,2084.4118442100003,Mid
50000,011,108011,00000,2001,1885,Mid
50000,011,108011,00000,2002,1617,Mid
50000,011,108011,00000,2003,1579,Mid
50000,011,108011,00000,2004,1485,Mid
50000,011,108011,00000,2005,1718,Mid
50000,011,108011,00000,2006,1751,Mid
50000,011,108011,00000,2007,1749.25094382,Mid
50000,011,108011,00000,2008,1683,Mid
50000,011,108011,00000,2009,1701,Mid
50000,011,108011,00000,2010,1655,Mid
50000,011,108011,00000,2011,1510,Mid
50000,011,108011,00000,2012,1331,Mid
50000,011,108011,00000,2013,1353,Mid
50000,011,108011,00000,2014,1367,Mid
50000,011,108011,00000,2015,1380,Mid
50000,011,108011,00000,2016,1398,Mid
50000,011,108011,00000,2017,1393,Mid
50000,011,108011,00000,2018,1402,Mid
50000,011,108011,00000,2019,1379.20477383,Mid
50000,013,108013,00000,2001,210778,Mid
50000,013,108013,00000,2002,180770.73929,Mid
50000,013,108013,00000,2003,177263.11335,Mid
50000,013,108013,00000,2004,182102.34635,Mid
50000,013,108013,00000,2005,185120,Mid
50000,013,108013,00000,2006,186894,Mid
50000,013,108013,00000,2007,190604.4490113,Mid
50000,013,108013,00000,2008,193612,Mid
50000,013,108013,00000,2009,184347,Mid
50000,013,108013,00000,2010,183459,Mid
50000,013,108013,00000,2011,188283,Mid
50000,013,108013,00000,2012,193276,Mid
50000,013,108013,00000,2013,196832,Mid
50000,013,108013,00000,2014,202447,Mid
50000,013,108013,00000,2015,207694,Mid
50000,013,108013,00000,2016,214176,Mid
50000,013,108013,00000,2017,217362.599333,Mid
50000,013,108013,00000,2018,222171.972667,Mid
50000,013,108013,00000,2019,227727.0968406,Mid
50000,014,108014,00000,2002,28792.923077,Mid
50000,014,108014,00000,2003,29601.153846,Mid
50000,014,108014,00000,2004,31607.076923,Mid
50000,014,108014,00000,2005,33263,Mid
50000,014,108014,00000,2006,34286,Mid
50000,014,108014,00000,2007,35947.82112242,Mid
50000,014,108014,00000,2008,35837,Mid
50000,014,108014,00000,2009,34725,Mid
50000,014,108014,00000,2010,34703,Mid
50000,014,108014,00000,2011,35146,Mid
50000,014,108014,00000,2012,37044,Mid
50000,014,108014,00000,2013,39117,Mid
50000,014,108014,00000,2014,39871,Mid
50000,014,108014,00000,2015,41668,Mid
50000,014,108014,00000,2016,42738,Mid
50000,014,108014,00000,2017,43904.299334,Mid
50000,014,108014,00000,2018,46106.988666,Mid
50000,014,108014,00000,2019,47130.658267,Mid
50000,015,108015,00000,2001,8515,Mid
50000,015,108015,00000,2002,8569,Mid
50000,015,108015,00000,2003,8632,Mid
50000,015,108015,00000,2004,8771,Mid
50000,015,108015,00000,2005,8968,Mid
50000,015,108015,00000,2006,9040,Mid
50000,015,108015,00000,2007,9203.04846898,Mid
50000,015,108015,00000,2008,9412,Mid
50000,015,108015,00000,2009,9083,Mid
50000,015,108015,00000,2010,8994,Mid
50000,015,108015,00000,2011,9075,Mid
50000,015,108015,00000,2012,9247,Mid
50000,015,108015,00000,2013,9442,Mid
50000,015,108015,00000,2014,9679,Mid
50000,015,108015,00000,2015,10066,Mid
50000,015,108015,00000,2016,10460,Mid
50000,015,108015,00000,2017,10856.333333300001,Mid
50000,015,108015,00000,2018,11153.666666699999,Mid
50000,015,108015,00000,2019,11410.78100392,Mid
50000,017,108017,00000,2001,1220,Mid
50000,017,108017,00000,2002,1191,Mid
50000,017,108017,00000,2003,1133,Mid
50000,017,108017,00000,2004,1031,Mid
50000,017,108017,00000,2005,1085,Mid
50000,017,108017,00000,2006,1051,Mid
50000,017,108017,00000,2007,1085.91819624,Mid
50000,017,108017,00000,2008,1174,Mid
50000,017,108017,00000,2009,1153,Mid
50000,017,108017,00000,2010,1189,Mid
50000,017,108017,00000,2011,1220,Mid
50000,017,108017,00000,2012,1194,Mid
50000,017,108017,00000,2013,1192,Mid
50000,017,108017,00000,2014,1211,Mid
50000,017,108017,00000,2015,1159,Mid
50000,017,108017,00000,2016,1177,Mid
50000,017,108017,00000,2017,1177,Mid
50000,017,108017,00000,2018,1180,Mid
50000,017,108017,00000,2019,1185.9937371600001,Mid
50000,019,108019,00000,2001,2665,Mid
50000,019,108019,00000,2002,2806,Mid
50000,019,108019,00000,2003,3226,Mid
50000,019,108019,00000,2004,3567,Mid
50000,019,108019,00000,2005,3065,Mid
50000,019,108019,00000,2006,3717,Mid
50000,019,108019,00000,2007,3838.27189114,Mid
50000,019,108019,00000,2008,3869,Mid
50000,019,108019,00000,2009,3622,Mid
50000,019,108019,00000,2010,3585,Mid
50000,019,108019,00000,2011,3521,Mid
50000,019,108019,00000,2012,2819,Mid
50000,019,108019,00000,2013,2833,Mid
50000,019,108019,00000,2014,2859,Mid
50000,019,108019,00000,2015,2781,Mid
50000,019,108019,00000,2016,3536,Mid
50000,019,108019,00000,2017,3661.3333334,Mid
50000,019,108019,00000,2018,3699.6666666,Mid
50000,019,108019,00000,2019,3767.74000736,Mid
50000,021,108021,00000,2001,2591,Mid
50000,021,108021,00000,2002,2285,Mid
50000,021,108021,00000,2003,2477,Mid
50000,021,108021,00000,2004,2456,Mid
50000,021,108021,00000,2005,2451,Mid
50000,021,108021,00000,2006,2383,Mid
50000,021,108021,00000,2007,2516.61602207,Mid
50000,021,108021,00000,2008,2453,Mid
50000,021,108021,00000,2009,2368,Mid
50000,021,108021,00000,2010,2402,Mid
50000,021,108021,00000,2011,2396,Mid
50000,021,108021,00000,2012,2445,Mid
50000,021,108021,00000,2013,2474,Mid
50000,021,108021,00000,2014,2431,Mid
50000,021,108021,00000,2015,2420,Mid
50000,021,108021,00000,2016,2518,Mid
50000,021,108021,00000,2017,2622.33333333,Mid
50000,021,108021,00000,2018,2656.66666667,Mid
50000,021,108021,00000,2019,2678.31853085,Mid
50000,023,108023,00000,2001,1049,Mid
50000,023,108023,00000,2002,1013,Mid
50000,023,108023,00000,2003,1121,Mid
50000,023,108023,00000,2004,839,Mid
50000,023,108023,00000,2005,622,Mid
50000,023,108023,00000,2006,898,Mid
50000,023,108023,00000,2007,905.20803116,Mid
50000,023,108023,00000,2008,1028,Mid
50000,023,108023,00000,2009,1071,Mid
50000,023,108023,00000,2010,1076,Mid
50000,023,108023,00000,2011,1087,Mid
50000,023,108023,00000,2012,1062,Mid
50000,023,108023,00000,2013,1044,Mid
50000,023,108023,00000,2014,1069,Mid
50000,023,108023,00000,2015,1083,Mid
50000,023,108023,00000,2016,1063,Mid
50000,023,108023,00000,2017,1039.33333333,Mid
50000,023,108023,00000,2018,1028.66666667,Mid
50000,023,108023,00000,2019,1032.99089191,Mid
50000,025,108025,00000,2001,639,Mid
50000,025,108025,00000,2002,662,Mid
50000,025,108025,00000,2003,675,Mid
50000,025,108025,00000,2004,661,Mid
50000,025,108025,00000,2005,682,Mid
50000,025,108025,00000,2006,1003,Mid
50000,025,108025,00000,2007,710.92352441,Mid
50000,025,108025,00000,2008,727,Mid
50000,025,108025,00000,2009,726,Mid
50000,025,108025,00000,2010,699,Mid
50000,025,108025,00000,2011,704,Mid
50000,025,108025,00000,2012,614,Mid
50000,025,108025,00000,2013,633,Mid
50000,025,108025,00000,2014,659,Mid
50000,025,108025,00000,2015,665,Mid
50000,025,108025,00000,2016,1189,Mid
50000,025,108025,00000,2017,1179.99999997,Mid
50000,025,108025,00000,2018,1170.00000003,Mid
50000,025,108025,00000,2019,1160.402879155,Mid
50000,027,108027,00000,2001,1412,Mid
50000,027,108027,00000,2002,1575,Mid
50000,027,108027,00000,2003,1642,Mid
50000,027,108027,00000,2004,1687,Mid
50000,027,108027,00000,2005,1637,Mid
50000,027,108027,00000,2006,1630,Mid
50000,027,108027,00000,2007,1630.42848412,Mid
50000,027,108027,00000,2008,1679,Mid
50000,027,108027,00000,2009,1585,Mid
50000,027,108027,00000,2010,1545,Mid
50000,027,108027,00000,2011,1565,Mid
50000,027,108027,00000,2012,1430,Mid
50000,027,108027,00000,2013,1478,Mid
50000,027,108027,00000,2014,1593,Mid
50000,027,108027,00000,2015,1606,Mid
50000,027,108027,00000,2016,1702,Mid
50000,027,108027,00000,2017,1733.6666667,Mid
50000,027,108027,00000,2018,1783.3333333,Mid
50000,027,108027,00000,2019,1773.405602076,Mid
50000,029,108029,00000,2001,11057,Mid
50000,029,108029,00000,2002,11256,Mid
50000,029,108029,00000,2003,11382,Mid
50000,029,108029,00000,2004,11576.1212121,Mid
50000,029,108029,00000,2005,11911,Mid
50000,029,108029,00000,2006,12754,Mid
50000,029,108029,00000,2007,13130.0627301,Mid
50000,029,108029,00000,2008,13285,Mid
50000,029,108029,00000,2009,12756,Mid
50000,029,108029,00000,2010,12372,Mid
50000,029,108029,00000,2011,12327,Mid
50000,029,108029,00000,2012,12457,Mid
50000,029,108029,00000,2013,12471,Mid
50000,029,108029,00000,2014,12422,Mid
50000,029,108029,00000,2015,12465,Mid
50000,029,108029,00000,2016,12659,Mid
50000,029,108029,00000,2017,13001.3333333,Mid
50000,029,108029,00000,2018,13118.666666699999,Mid
50000,029,108029,00000,2019,13187.16193728,Mid
50000,031,108031,00000,2001,416593,Mid
50000,031,108031,00000,2002,438279.99899,Mid
50000,031,108031,00000,2003,464004.59457,Mid
50000,031,108031,00000,2004,495066.87022,Mid
50000,031,108031,00000,2005,495635,Mid
50000,031,108031,00000,2006,504448,Mid
50000,031,108031,00000,2007,517867.041443,Mid
50000,031,108031,00000,2008,501591,Mid
50000,031,108031,00000,2009,487152,Mid
50000,031,108031,00000,2010,482744,Mid
50000,031,108031,00000,2011,491075,Mid
50000,031,108031,00000,2012,508487,Mid
50000,031,108031,00000,2013,524022,Mid
50000,031,108031,00000,2014,546658,Mid
50000,031,108031,00000,2015,568789,Mid
50000,031,108031,00000,2016,588600,Mid
50000,031,108031,00000,2017,602021.23466,Mid
50000,031,108031,00000,2018,619077.26534,Mid
50000,031,108031,00000,2019,630953.129295,Mid
50000,033,108033,00000,2001,712,Mid
50000,033,108033,00000,2002,648,Mid
50000,033,108033,00000,2003,661,Mid
50000,033,108033,00000,2004,623,Mid
50000,033,108033,00000,2005,623,Mid
50000,033,108033,00000,2006,626,Mid
50000,033,108033,00000,2007,808.11160423,Mid
50000,033,108033,00000,2008,805,Mid
50000,033,108033,00000,2009,691,Mid
50000,033,108033,00000,2010,601,Mid
50000,033,108033,00000,2011,611,Mid
50000,033,108033,00000,2012,603,Mid
50000,033,108033,00000,2013,706,Mid
50000,033,108033,00000,2014,1057,Mid
50000,033,108033,00000,2015,1045,Mid
50000,033,108033,00000,2016,716,Mid
50000,033,108033,00000,2017,744.66666667,Mid
50000,033,108033,00000,2018,758.33333333,Mid
50000,033,108033,00000,2019,758.470375139,Mid
50000,035,108035,00000,2001,82048,Mid
50000,035,108035,00000,2002,82679,Mid
50000,035,108035,00000,2003,95720.010142,Mid
50000,035,108035,00000,2004,105189.843813,Mid
50000,035,108035,00000,2005,113625,Mid
50000,035,108035,00000,2006,119589,Mid
50000,035,108035,00000,2007,124015.534627,Mid
50000,035,108035,00000,2008,126743,Mid
50000,035,108035,00000,2009,122526,Mid
50000,035,108035,00000,2010,122939,Mid
50000,035,108035,00000,2011,125670,Mid
50000,035,108035,00000,2012,130297,Mid
50000,035,108035,00000,2013,138415,Mid
50000,035,108035,00000,2014,143778,Mid
50000,035,108035,00000,2015,150420,Mid
50000,035,108035,00000,2016,154956,Mid
50000,035,108035,00000,2017,160897.714003,Mid
50000,035,108035,00000,2018,166733.505997,Mid
50000,035,108035,00000,2019,173403.8707694,Mid
50000,037,108037,00000,2001,35080,Mid
50000,037,108037,00000,2002,33871,Mid
50000,037,108037,00000,2003,33485.1842105,Mid
50000,037,108037,00000,2004,34589,Mid
50000,037,108037,00000,2005,36544,Mid
50000,037,108037,00000,2006,38342,Mid
50000,037,108037,00000,2007,40154.98771344,Mid
50000,037,108037,00000,2008,40449,Mid
50000,037,108037,00000,2009,37187,Mid
50000,037,108037,00000,2010,35610,Mid
50000,037,108037,00000,2011,35754,Mid
50000,037,108037,00000,2012,36530,Mid
50000,037,108037,00000,2013,37149,Mid
50000,037,108037,00000,2014,38440,Mid
50000,037,108037,00000,2015,39853,Mid
50000,037,108037,00000,2016,40654,Mid
50000,037,108037,00000,2017,41418.264667,Mid
50000,037,108037,00000,2018,42413.405333,Mid
50000,037,108037,00000,2019,43410.53185569,Mid
50000,039,108039,00000,2001,6085,Mid
50000,039,108039,00000,2002,6592.81481481,Mid
50000,039,108039,00000,2003,6778.37037037,Mid
50000,039,108039,00000,2004,6657.2962963,Mid
50000,039,108039,00000,2005,6898,Mid
50000,039,108039,00000,2006,6863,Mid
50000,039,108039,00000,2007,7023.31355673,Mid
50000,039,108039,00000,2008,6983,Mid
50000,039,108039,00000,2009,6516,Mid
50000,039,108039,00000,2010,6457,Mid
50000,039,108039,00000,2011,6417,Mid
50000,039,108039,00000,2012,6508,Mid
50000,039,108039,00000,2013,6996,Mid
50000,039,108039,00000,2014,7110,Mid
50000,039,108039,00000,2015,7269,Mid
50000,039,108039,00000,2016,7482,Mid
50000,039,108039,00000,2017,7600.3333333,Mid
50000,039,108039,00000,2018,7906.6666667,Mid
50000,039,108039,00000,2019,8034.54384166,Mid
50000,041,108041,00000,2001,311926,Mid
50000,041,108041,00000,2002,296182,Mid
50000,041,108041,00000,2003,305050.84,Mid
50000,041,108041,00000,2004,314484.44,Mid
50000,041,108041,00000,2005,324172,Mid
50000,041,108041,00000,2006,328462,Mid
50000,041,108041,00000,2007,330370.2705554,Mid
50000,041,108041,00000,2008,332288,Mid
50000,041,108041,00000,2009,323755,Mid
50000,041,108041,00000,2010,325776,Mid
50000,041,108041,00000,2011,330236,Mid
50000,041,108041,00000,2012,332082,Mid
50000,041,108041,00000,2013,338391,Mid
50000,041,108041,00000,2014,345293,Mid
50000,041,108041,00000,2015,354697,Mid
50000,041,108041,00000,2016,361236,Mid
50000,041,108041,00000,2017,370808.12067,Mid
50000,041,108041,00000,2018,379026.36533,Mid
50000,041,108041,00000,2019,387039.0498838,Mid
50000,043,108043,00000,2001,16536,Mid
50000,043,108043,00000,2002,16110,Mid
50000,043,108043,00000,2003,15918,Mid
50000,043,108043,00000,2004,16066,Mid
50000,043,108043,00000,2005,17529,Mid
50000,043,108043,00000,2006,17837,Mid
50000,043,108043,00000,2007,18014.26131925,Mid
50000,043,108043,00000,2008,14563,Mid
50000,043,108043,00000,2009,13738,Mid
50000,043,108043,00000,2010,13492,Mid
50000,043,108043,00000,2011,13394,Mid
50000,043,108043,00000,2012,13309,Mid
50000,043,108043,00000,2013,13269,Mid
50000,043,108043,00000,2014,13188,Mid
50000,043,108043,00000,2015,13679,Mid
50000,043,108043,00000,2016,13897,Mid
50000,043,108043,00000,2017,14157.6666666,Mid
50000,043,108043,00000,2018,14309.3333334,Mid
50000,043,108043,00000,2019,14478.6176619,Mid
50000,045,108045,00000,2001,26043,Mid
50000,045,108045,00000,2002,26027,Mid
50000,045,108045,00000,2003,27001,Mid
50000,045,108045,00000,2004,28123,Mid
50000,045,108045,00000,2005,27819,Mid
50000,045,108045,00000,2006,32989,Mid
50000,045,108045,00000,2007,34892.1673303,Mid
50000,045,108045,00000,2008,36649,Mid
50000,045,108045,00000,2009,33056,Mid
50000,045,108045,00000,2010,31234,Mid
50000,045,108045,00000,2011,31607,Mid
50000,045,108045,00000,2012,31941,Mid
50000,045,108045,00000,2013,32279,Mid
50000,045,108045,00000,2014,32932,Mid
50000,045,108045,00000,2015,33766,Mid
50000,045,108045,00000,2016,33416,Mid
50000,045,108045,00000,2017,34067.333332,Mid
50000,045,108045,00000,2018,34795.666668,Mid
50000,045,108045,00000,2019,34736.8350545,Mid
50000,047,108047,00000,2001,5882,Mid
50000,047,108047,00000,2002,6306,Mid
50000,047,108047,00000,2003,5801,Mid
50000,047,108047,00000,2004,5606,Mid
50000,047,108047,00000,2005,5890,Mid
50000,047,108047,00000,2006,5804,Mid
50000,047,108047,00000,2007,5444.34311066,Mid
50000,047,108047,00000,2008,5354,Mid
50000,047,108047,00000,2009,5637,Mid
50000,047,108047,00000,2010,6028,Mid
50000,047,108047,00000,2011,6016,Mid
50000,047,108047,00000,2012,5856,Mid
50000,047,108047,00000,2013,5738,Mid
50000,047,108047,00000,2014,5564,Mid
50000,047,108047,00000,2015,5525,Mid
50000,047,108047,00000,2016,5515,Mid
50000,047,108047,00000,2017,5466,Mid
50000,047,108047,00000,2018,5450.99999997,Mid
50000,047,108047,00000,2019,5262.521486351,Mid
50000,049,108049,00000,2001,8809,Mid
50000,049,108049,00000,2002,8852.43478261,Mid
50000,049,108049,00000,2003,9017.43478261,Mid
50000,049,108049,00000,2004,8763.34782609,Mid
50000,049,108049,00000,2005,9097,Mid
50000,049,108049,00000,2006,9332,Mid
50000,049,108049,00000,2007,9838.24543985,Mid
50000,049,108049,00000,2008,9788,Mid
50000,049,108049,00000,2009,9132,Mid
50000,049,108049,00000,2010,8743,Mid
50000,049,108049,00000,2011,8698,Mid
50000,049,108049,00000,2012,8726,Mid
50000,049,108049,00000,2013,9025,Mid
50000,049,108049,00000,2014,9263,Mid
50000,049,108049,00000,2015,9721,Mid
50000,049,108049,00000,2016,9702,Mid
50000,049,108049,00000,2017,10017.3333333,Mid
50000,049,108049,00000,2018,10294.6666667,Mid
50000,049,108049,00000,2019,10298.10061873,Mid
50000,051,108051,00000,2001,10265,Mid
50000,051,108051,00000,2002,10159,Mid
50000,051,108051,00000,2003,10108,Mid
50000,051,108051,00000,2004,9840,Mid
50000,051,108051,00000,2005,10007,Mid
50000,051,108051,00000,2006,11297,Mid
50000,051,108051,00000,2007,10739.78435778,Mid
50000,051,108051,00000,2008,10800,Mid
50000,051,108051,00000,2009,10114,Mid
50000,051,108051,00000,2010,10620,Mid
50000,051,108051,00000,2011,9744,Mid
50000,051,108051,00000,2012,9615,Mid
50000,051,108051,00000,2013,10608,Mid
50000,051,108051,00000,2014,10778,Mid
50000,051,108051,00000,2015,10983,Mid
50000,051,108051,00000,2016,10674,Mid
50000,051,108051,00000,2017,11221.3333333,Mid
50000,051,108051,00000,2018,11440.6666667,Mid
50000,051,108051,00000,2019,11521.85365978,Mid
50000,053,108053,00000,2001,425,Mid
50000,053,108053,00000,2002,450,Mid
50000,053,108053,00000,2003,437,Mid
50000,053,108053,00000,2004,406,Mid
50000,053,108053,00000,2005,406,Mid
50000,053,108053,00000,2006,425,Mid
50000,053,108053,00000,2007,470.40096845,Mid
50000,053,108053,00000,2008,444,Mid
50000,053,108053,00000,2009,437,Mid
50000,053,108053,00000,2010,390,Mid
50000,053,108053,00000,2011,348,Mid
50000,053,108053,00000,2012,353,Mid
50000,053,108053,00000,2013,348,Mid
50000,053,108053,00000,2014,365,Mid
50000,053,108053,00000,2015,348,Mid
50000,053,108053,00000,2016,304,Mid
50000,053,108053,00000,2017,309.33333333,Mid
50000,053,108053,00000,2018,298.66666667,Mid
50000,053,108053,00000,2019,285.691012958,Mid
50000,055,108055,00000,2001,2598,Mid
50000,055,108055,00000,2002,2683,Mid
50000,055,108055,00000,2003,2663,Mid
50000,055,108055,00000,2004,2629,Mid
50000,055,108055,00000,2005,2633,Mid
50000,055,108055,00000,2006,2614,Mid
50000,055,108055,00000,2007,2967.29343289,Mid
50000,055,108055,00000,2008,2656,Mid
50000,055,108055,00000,2009,2862,Mid
50000,055,108055,00000,2010,2630,Mid
50000,055,108055,00000,2011,2635,Mid
50000,055,108055,00000,2012,2549,Mid
50000,055,108055,00000,2013,2600,Mid
50000,055,108055,00000,2014,2500,Mid
50000,055,108055,00000,2015,2519,Mid
50000,055,108055,00000,2016,2538,Mid
50000,055,108055,00000,2017,2472.3333333,Mid
50000,055,108055,00000,2018,2486.6666667,Mid
50000,055,108055,00000,2019,2448.96254009,Mid
50000,057,108057,00000,2001,798,Mid
50000,057,108057,00000,2002,770,Mid
50000,057,108057,00000,2003,746,Mid
50000,057,108057,00000,2004,734,Mid
50000,057,108057,00000,2005,770,Mid
50000,057,108057,00000,2006,784,Mid
50000,057,108057,00000,2007,793.18852414,Mid
50000,057,108057,00000,2008,769,Mid
50000,057,108057,00000,2009,809,Mid
50000,057,108057,00000,2010,783,Mid
50000,057,108057,00000,2011,759,Mid
50000,057,108057,00000,2012,691,Mid
50000,057,108057,00000,2013,728,Mid
50000,057,108057,00000,2014,736,Mid
50000,057,108057,00000,2015,619,Mid
50000,057,108057,00000,2016,725,Mid
50000,057,108057,00000,2017,781.66666667,Mid
50000,057,108057,00000,2018,808.33333333,Mid
50000,057,108057,00000,2019,798.690846327,Mid
50000,059,108059,00000,2001,263041,Mid
50000,059,108059,00000,2002,249696.610526,Mid
50000,059,108059,00000,2003,263112.684211,Mid
50000,059,108059,00000,2004,264843.547368,Mid
50000,059,108059,00000,2005,268601,Mid
50000,059,108059,00000,2006,269645,Mid
50000,059,108059,00000,2007,275409.2405521,Mid
50000,059,108059,00000,2008,275487,Mid
50000,059,108059,00000,2009,265657,Mid
50000,059,108059,00000,2010,267691,Mid
50000,059,108059,00000,2011,270748,Mid
50000,059,108059,00000,2012,275397,Mid
50000,059,108059,00000,2013,280204,Mid
50000,059,108059,00000,2014,287259,Mid
50000,059,108059,00000,2015,295381,Mid
50000,059,108059,00000,2016,301660,Mid
50000,059,108059,00000,2017,302563.54067,Mid
50000,059,108059,00000,2018,310264.29533,Mid
50000,059,108059,00000,2019,315947.38421550003,Mid
50000,061,108061,00000,2001,972,Mid
50000,061,108061,00000,2002,899,Mid
50000,061,108061,00000,2003,875,Mid
50000,061,108061,00000,2004,877,Mid
50000,061,108061,00000,2005,903,Mid
50000,061,108061,00000,2006,890,Mid
50000,061,108061,00000,2007,885.42537315,Mid
50000,061,108061,00000,2008,869,Mid
50000,061,108061,00000,2009,898,Mid
50000,061,108061,00000,2010,875,Mid
50000,061,108061,00000,2011,918,Mid
50000,061,108061,00000,2012,868,Mid
50000,061,108061,00000,2013,883,Mid
50000,061,108061,00000,2014,866,Mid
50000,061,108061,00000,2015,918,Mid
50000,061,108061,00000,2016,881,Mid
50000,061,108061,00000,2017,945,Mid
50000,061,108061,00000,2018,961,Mid
50000,061,108061,00000,2019,954.423089788,Mid
50000,063,108063,00000,2001,4309,Mid
50000,063,108063,00000,2002,4189,Mid
50000,063,108063,00000,2003,4196,Mid
50000,063,108063,00000,2004,4279,Mid
50000,063,108063,00000,2005,4340,Mid
50000,063,108063,00000,2006,4070,Mid
50000,063,108063,00000,2007,4242.97841579,Mid
50000,063,108063,00000,2008,4016,Mid
50000,063,108063,00000,2009,4088,Mid
50000,063,108063,00000,2010,4378,Mid
50000,063,108063,00000,2011,4261,Mid
50000,063,108063,00000,2012,4330,Mid
50000,063,108063,00000,2013,4333,Mid
50000,063,108063,00000,2014,4525,Mid
50000,063,108063,00000,2015,4432,Mid
